"acra" "numa" "acrb" "numb" "year" "expab" "impab" "Population" "source_trade" "source_pop" "source_gdp" "GDP" "tradeop" "ln.tradeop" "GDPpC" "ln.GDPpC" "PolitySC2" "outFDI" "inFDI" "outFDIstock" "inFDIstock" "source_FDI" "emig_ab" "immig_ba" "source_emig" "source_immig" "credit" "debit" "source_serv" "Distance" "ECOfreq" "PMfreq" "CAPfreq" "SERfreq" "ECOcum" "PMcum" "CAPcum" "SERcum" "crisis" "bankcrisis" "currcrisis" "debtcrisis" "globcrisis" "domcrisis" "HId" "LMId" "refugeecrisis" "contiguity" "bordercontrols" "EU_memb" "acra-bt-id" "acra-b-id" "ln.migop" "ln.capop" "ln.servop"
"3758" "RUS" 835 "EST" 710 2003 1426 125 144648257 1 2 4 1563956.51647287 991.715551975775 6.89943632420663 10.8121352369484 2.38066913637782 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 208047.895367044 134584.784010316 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.51831515022059
"3759" "RUS" 835 "EST" 710 2004 1532 178 144067054 1 2 4 1745434.22965116 979.69890297256 6.88724528259143 12.1154294558641 2.49447980191624 6 NA NA NA NA "UNC-14" 233 NA "OECD" "OECD" 308858.063921894 160964.354794142 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.31240385509907
"3760" "RUS" 390 "EST" 366 2005 2104 245 143518523 1 2 4 1949518.53197674 1204.91288565398 7.09416254924832 13.583741605094 2.6088736073838 6 NA NA NA NA "UNC-14" 234 NA "OECD" "OECD" 399358.754720457 186572.810168555 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.20213471510128
"3761" "RUS" 390 "EST" 366 2006 2706 325 143049528 1 2 4 2215654.3120155 1367.99318538225 7.22110011672436 15.4887215847053 2.74011211937052 6 NA NA NA NA "UNC-14" 346 NA "OECD" "OECD" 326396.149949341 202402.228976697 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.43269581635383
"3762" "RUS" 390 "EST" 366 2007 1633 377 142805088 1 2 4 2505141.23062016 802.349973499266 6.68754488861647 17.5423807772182 2.86461971189594 4 13 70 NA NA "UNC-14" 433 NA "OECD" "OECD" 410836.879432624 180790.641982131 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.44322314135526
"3763" "RUS" 390 "EST" 366 2008 954 521 142742350 1 2 4 2767030.76550388 533.062378051081 6.27863844930891 19.3847920081453 2.96448884153968 4 29 2 NA NA "UNC-14" 435 NA "OECD" "OECD" 485679.377360228 166174.173344386 "EStat" 1537.5 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 80 82 NA NA -1.44571017723406
"3764" "RUS" 390 "EST" 366 2009 890 388 142785342 1 2 4 2485946.46317829 514.089912606594 6.24239817740736 17.4103758015882 2.85706633893417 4 11 19 589 156 "UNC-14" 505 NA "OECD" "OECD" 386640.140001842 138243.990052501 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA 5.05018245258916 -1.55523120293788
"3765" "RUS" 390 "EST" 366 2010 1543 559 142849449 1 2 4 2802934.35077519 749.92837396233 6.61997770058625 19.6215972157876 2.9766308583563 4 21 -15 149 167 "UNC-14" 356 NA "OECD" "OECD" 444604.310583034 133228.147738786 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA 5.11823491183125 -1.57913816767436
"3766" "RUS" 390 "EST" 366 2011 2609 937 142960868 1 2 4 3170545.78488372 1118.41942699782 7.01967174167723 22.1777177855672 3.09908808147789 4 30 31 220 145 "UNC-14" 913 NA "OECD" "OECD" 504012.526480612 157277.608915907 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA 4.97864414214974 -1.56746634635667
"3767" "RUS" 390 "EST" 366 2012 3679 772 143201676 1 2 4 3279386.14341085 1357.26620939203 7.21322781553394 22.9004731998448 3.13115757409538 4 85 86 267 276 "UNC-14" 460 NA "OECD" "OECD" 576564.428479322 200597.771023303 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA 5.62271864656568 -1.43976245291322
"3768" "RUS" 390 "EST" 366 2013 4025 788 143506911 1 2 4 3293774.46705426 1461.24151733571 7.28704170769549 22.9520267985858 3.133406246271 4 NA NA NA NA NA 543 NA "OECD" "OECD" 337662.337662338 179607.626416137 "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA -1.85122452813382
"3769" "RUS" 390 "EST" 366 2014 3712 1614 143819569 1 2 4 3341007.0251938 1594.13014095385 7.37408350027959 23.2305453870036 3.14546802420812 4 NA NA NA NA NA 421 NA "OECD" "OECD" NA NA "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 82 NA NA NA
"3770" "RUS" 390 "EST" 366 2015 2176 511 144096812 1 2 4 3486261.14341085 770.739737921962 6.64735075227212 24.1938811485354 3.18609975609009 4 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1537.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 80 82 NA NA NA
"3820" "RUS" 365 "FIN" 375 2000 3105 958 146596557 1 2 4 1491806.80717054 2723.54300869973 7.9096888884008 10.1762745162599 2.32005898306762 6 NA NA NA NA NA 2516 NA "OECD" "OECD" 925577.96813116 566362.715298885 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 8.97369901550249e-05
"3821" "RUS" 835 "FIN" 710 2001 3032 1275 145976083 1 2 4 1431789.60755814 3008.12352405981 8.00907174940604 9.80838489520328 2.28323762140952 6 NA NA NA 303 "UNC-14" 2539 NA "OECD" "OECD" 1033342.54398084 642995.302569771 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.157686425184959
"3822" "RUS" 835 "FIN" 710 2002 2915 1497 145306046 1 2 4 1458658.43023256 3024.69715222952 8.01456625048766 10.0385253772067 2.30643022869621 6 NA NA NA 323 "UNC-14" 2039 NA "OECD" "OECD" 1197384.17610758 675324.675324675 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.249868836449202
"3823" "RUS" 835 "FIN" 710 2003 4283 1820 144648257 1 2 4 1563956.51647287 3902.28240729088 8.26931689357459 10.8121352369484 2.38066913637782 6 NA NA NA NA "UNC-14" 1665 NA "OECD" "OECD" 1367412.72911486 749562.494243345 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.302769449457367
"3824" "RUS" 835 "FIN" 710 2004 5764 2331 144067054 1 2 4 1745434.22965116 4637.81439740519 8.44199849920646 12.1154294558641 2.49447980191624 6 NA NA NA NA "UNC-14" 1939 NA "OECD" "OECD" 1838391.82094501 905593.626231924 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.452408039437355
"3825" "RUS" 390 "FIN" 366 2005 7672 3078 143518523 1 2 4 1949518.53197674 5514.18200118358 8.61507859814522 13.583741605094 2.6088736073838 6 NA NA NA NA "UNC-14" 2081 NA "OECD" "OECD" 1467478.12471217 1070054.3428203 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.263609703962149
"3826" "RUS" 390 "FIN" 366 2006 9198 3995 143049528 1 2 4 2215654.3120155 5954.44872805938 8.69189390455034 15.4887215847053 2.74011211937052 6 NA NA NA NA "UNC-14" 2146 NA "OECD" "OECD" 1360863.03767155 1017117.98839458 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.0707040589572005
"3827" "RUS" 390 "FIN" 366 2007 10750 5027 142805088 1 2 4 2505141.23062016 6297.8485233323 8.74796334982081 17.5423807772182 2.86461971189594 4 110 677 NA NA "UNC-14" 2488 NA "OECD" "OECD" 1967038.77682601 1007203.64741641 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.171644246819338
"3828" "RUS" 390 "FIN" 366 2008 15797 6632 142742350 1 2 4 2767030.76550388 8105.8007303781 9.00033522390781 19.3847920081453 2.96448884153968 4 154 1415 NA NA "UNC-14" 2950 NA "OECD" "OECD" 2019448.28221424 1126379.2944644 "EStat" 1634.5 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 80 83 NA NA 0.128302176510376
"3829" "RUS" 390 "FIN" 366 2009 8046 3952 142785342 1 2 4 2485946.46317829 4826.33080708444 8.48184179068292 17.4103758015882 2.85706633893417 4 186 518 974 5509 "UNC-14" 2336 NA "OECD" "OECD" 1823304.78032606 731781.339228148 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA 8.61426959100983 0.0274324718409527
"3830" "RUS" 390 "FIN" 366 2010 10755 4584 142849449 1 2 4 2802934.35077519 5472.47922369561 8.60748703289746 19.6215972157876 2.9766308583563 4 236 347 1151 6634 "UNC-14" 2297 NA "OECD" "OECD" 1892429.76881275 746712.719904209 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA 8.80003956812583 -0.0602128013361407
"3831" "RUS" 390 "FIN" 366 2011 11676 5478 142960868 1 2 4 3170545.78488372 5410.42494380163 8.59608291659345 22.1777177855672 3.09908808147789 4 63 217 948 5085 "UNC-14" 2795 NA "OECD" "OECD" 2198972.09173805 1030780.14184397 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA 8.53410839109274 0.0185016814661028
"3832" "RUS" 390 "FIN" 366 2012 12009 5004 143201676 1 2 4 3279386.14341085 5187.86115937691 8.55407678320022 22.9004731998448 3.13115757409538 4 271 349 1310 5518 "UNC-14" 3050 NA "OECD" "OECD" 2478788.79985263 976514.690982776 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA 8.61585652174842 0.0522540409321369
"3833" "RUS" 390 "FIN" 366 2013 13308 5396 143506911 1 2 4 3293774.46705426 5678.59159365202 8.64445852210423 22.9520267985858 3.133406246271 4 NA NA NA NA NA 2875 NA "OECD" "OECD" 2478585.24454269 991434.097817076 "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA 0.0521260065026972
"3834" "RUS" 390 "FIN" 366 2014 11367 4568 143819569 1 2 4 3341007.0251938 4769.52005183996 8.47000096075715 23.2305453870036 3.14546802420812 4 NA NA NA NA NA 2420 NA "OECD" "OECD" NA NA "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 83 NA NA NA
"3835" "RUS" 390 "FIN" 366 2015 7094 1667 144096812 1 2 4 3486261.14341085 2513.00738516349 7.829235476323 24.1938811485354 3.18609975609009 4 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1634.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 80 83 NA NA NA
"3885" "RUS" 365 "GFR" 260 2000 9231 3896 146596557 1 2 4 1491806.80717054 8799.39676967792 9.08243844921648 10.1762745162599 2.32005898306762 6 NA NA NA NA NA 32727 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3886" "RUS" 835 "GFR" 710 2001 8178 5716 145976083 1 2 4 1431789.60755814 9703.93968964174 9.18028723560475 9.80838489520328 2.28323762140952 6 NA NA NA 1512 "UNC-14" 35930 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3887" "RUS" 835 "GFR" 710 2002 8033 6508 145306046 1 2 4 1458658.43023256 9968.74915924058 9.20721039462775 10.0385253772067 2.30643022869621 6 NA NA NA 1714 "UNC-14" 36479 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3888" "RUS" 835 "GFR" 710 2003 10285 7956 144648257 1 2 4 1563956.51647287 11663.3677521535 9.36420824771701 10.8121352369484 2.38066913637782 6 NA NA NA NA "UNC-14" 31776 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3889" "RUS" 835 "GFR" 710 2004 13295 10571 144067054 1 2 4 1745434.22965116 13673.3883148205 9.52320676402433 12.1154294558641 2.49447980191624 6 NA NA NA NA "UNC-14" 28464 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3890" "RUS" 390 "GFR" 366 2005 19747 13226 143518523 1 2 4 1949518.53197674 16913.406802328 9.73586188832642 13.583741605094 2.6088736073838 6 NA NA NA NA "UNC-14" 23078 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3891" "RUS" 390 "GFR" 366 2006 24491 18428 143049528 1 2 4 2215654.3120155 19370.8015583704 9.87152213697853 15.4887215847053 2.74011211937052 6 NA NA NA NA "UNC-14" 16425 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3892" "RUS" 390 "GFR" 366 2007 26347 26552 142805088 1 2 4 2505141.23062016 21116.1747503173 9.95779460163939 17.5423807772182 2.86461971189594 4 673 7626 NA NA "UNC-14" 14960 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3893" "RUS" 390 "GFR" 366 2008 32345 34099 142742350 1 2 4 2767030.76550388 24012.7434896448 10.086339947146 19.3847920081453 2.96448884153968 4 1860 3379 NA NA "UNC-14" 15052 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 80 84 NA NA NA
"3894" "RUS" 390 "GFR" 366 2009 11881 21157 142785342 1 2 4 2485946.46317829 13289.9080850521 9.49476023558497 17.4103758015882 2.85706633893417 4 1488 2914 7444 15277 "UNC-14" 15652 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA 9.63414241604998 NA
"3895" "RUS" 390 "GFR" 366 2010 15861 26620 142849449 1 2 4 2802934.35077519 15155.9025948115 9.62614534527774 19.6215972157876 2.9766308583563 4 1880 3196 6721 23124 "UNC-14" 16063 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA 10.048658978314 NA
"3896" "RUS" 390 "GFR" 366 2011 22736 29538 142960868 1 2 4 3170545.78488372 16487.3821564817 9.71035064955388 22.1777177855672 3.09908808147789 4 971 2234 6337 17342 "UNC-14" 17487 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA 9.76091574738126 NA
"3897" "RUS" 390 "GFR" 366 2012 34993 38306 143201676 1 2 4 3279386.14341085 22351.43920068 10.014645991735 22.9004731998448 3.13115757409538 4 1118 2265 9089 21500 "UNC-14" 18812 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA 9.97582552597352 NA
"3898" "RUS" 390 "GFR" 366 2013 37027 37917 143506911 1 2 4 3293774.46705426 22753.2275660103 10.0324622853498 22.9520267985858 3.133406246271 4 NA NA NA NA NA 31367 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3899" "RUS" 390 "GFR" 366 2014 37127 32961 143819569 1 2 4 3341007.0251938 20978.1061432921 9.95123460825191 23.2305453870036 3.14546802420812 4 NA NA NA NA NA 19133 NA "OECD" "OECD" NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 80 84 NA NA NA
"3900" "RUS" 390 "GFR" 366 2015 25353 20439 144096812 1 2 4 3486261.14341085 13134.9884923418 9.48303482601281 24.1938811485354 3.18609975609009 4 NA NA NA NA NA NA NA NA NA NA NA "EStat" 2654.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 80 84 NA NA NA
"3950" "RUS" 365 "LAT" 367 2000 1626 91 146596557 1 2 4 1491806.80717054 1150.95332166809 7.04834585331055 10.1762745162599 2.32005898306762 6 NA NA NA NA NA 587 NA "OECD" "OECD" 100638.942617666 83507.9672100949 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -2.09200942455319
"3951" "RUS" 835 "LAT" 710 2001 889 117 145976083 1 2 4 1431789.60755814 702.617196471829 6.55481221501161 9.80838489520328 2.28323762140952 6 NA NA NA 31 "UNC-14" NA NA "OECD" "OECD" 109027.816155476 94062.9087224832 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.9530276148466
"3952" "RUS" 835 "LAT" 710 2002 694 150 145306046 1 2 4 1458658.43023256 578.613870462764 6.36063536471022 10.0385253772067 2.30643022869621 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 109227.779312886 105106.382978723 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.91773610569336
"3953" "RUS" 835 "LAT" 710 2003 1060 180 144648257 1 2 4 1563956.51647287 792.860918407454 6.67564781962918 10.8121352369484 2.38066913637782 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 173805.10269872 112132.633324123 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.69920003704747
"3954" "RUS" 835 "LAT" 710 2004 1353 212 144067054 1 2 4 1745434.22965116 896.625019387168 6.79863773606898 12.1154294558641 2.49447980191624 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 167403.886893249 109802.523717417 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.83999625253797
"3955" "RUS" 390 "LAT" 366 2005 1186 339 143518523 1 2 4 1949518.53197674 782.244423423717 6.66216725363092 13.583741605094 2.6088736073838 6 NA NA NA NA "UNC-14" 223 NA "OECD" "OECD" 158229.529335912 123832.27410887 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.9332115063152
"3956" "RUS" 390 "LAT" 366 2006 1692 387 143049528 1 2 4 2215654.3120155 938.323270343019 6.84409452752457 15.4887215847053 2.74011211937052 6 NA NA NA NA "UNC-14" 803 NA "OECD" "OECD" 165108.50142765 146189.831445151 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.96255131725402
"3957" "RUS" 390 "LAT" 366 2007 2644 507 142805088 1 2 4 2505141.23062016 1257.81331666477 7.13713002932063 17.5423807772182 2.86461971189594 4 79 49 NA NA "UNC-14" 377 NA "OECD" "OECD" 198395.781523441 159058.119185779 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.94709398666449
"3958" "RUS" 390 "LAT" 366 2008 7838 611 142742350 1 2 4 2767030.76550388 3053.45358112108 8.02402855068783 19.3847920081453 2.96448884153968 4 166 35 NA NA "UNC-14" 403 NA "OECD" "OECD" 155061.250805932 165285.714285714 "EStat" 1611.7 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 80 85 NA NA -2.15612542413371
"3959" "RUS" 390 "LAT" 366 2009 3642 397 142785342 1 2 4 2485946.46317829 1624.73329970112 7.39309895803329 17.4103758015882 2.85706633893417 4 78 4 535 223 "UNC-14" 709 NA "OECD" "OECD" 171369.623284517 115377.544441374 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA 5.40785884939508 -2.15980785770625
"3960" "RUS" 390 "LAT" 366 2010 5537 667 142849449 1 2 4 2802934.35077519 2213.39468699443 7.70228267344578 19.6215972157876 2.9766308583563 4 147 23 473 263 "UNC-14" 868 NA "OECD" "OECD" 250053.329649074 130095.790734089 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA 5.57351966974099 -1.9978585320288
"3961" "RUS" 390 "LAT" 366 2011 6786 12647 142960868 1 2 4 3170545.78488372 6129.22863080897 8.72082418590778 22.1777177855672 3.09908808147789 4 328 20 704 215 "UNC-14" NA NA "OECD" "OECD" 374659.11393571 149185.686653772 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA 5.3729345434506 -1.80046356556973
"3962" "RUS" 390 "LAT" 366 2012 8923 13435 143201676 1 2 4 3279386.14341085 6817.73936409504 8.82728322434836 22.9004731998448 3.13115757409538 4 348 32 879 296 "UNC-14" NA NA "OECD" "OECD" 360606.613244911 176869.208805379 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA 5.69181889369761 -1.80852775570598
"3963" "RUS" 390 "LAT" 366 2013 10422 14563 143506911 1 2 4 3293774.46705426 7585.52239988215 8.93399676217069 22.9520267985858 3.133406246271 4 NA NA NA NA NA 2469 NA "OECD" "OECD" 378373.399649995 170028.553007276 "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA -1.79278093226375
"3964" "RUS" 390 "LAT" 366 2014 12569 12727 143819569 1 2 4 3341007.0251938 7571.36989214582 8.93212929335496 23.2305453870036 3.14546802420812 4 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 85 NA NA NA
"3965" "RUS" 390 "LAT" 366 2015 7029 388 144096812 1 2 4 3486261.14341085 2127.49409608009 7.66270008539319 24.1938811485354 3.18609975609009 4 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1611.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 80 85 NA NA NA
"4015" "RUS" 365 "LIT" 368 2000 2065 149 146596557 1 2 4 1491806.80717054 1484.10637983293 7.30256810568165 10.1762745162599 2.32005898306762 6 NA NA NA NA NA NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA NA
"4016" "RUS" 835 "LIT" 710 2001 1610 207 145976083 1 2 4 1431789.60755814 1269.04119879653 7.1460169327481 9.80838489520328 2.28323762140952 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA NA
"4017" "RUS" 835 "LIT" 710 2002 1693 310 145306046 1 2 4 1458658.43023256 1373.17960016222 7.22488420578008 10.0385253772067 2.30643022869621 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" NA NA "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA NA
"4018" "RUS" 835 "LIT" 710 2003 2144 393 144648257 1 2 4 1563956.51647287 1622.16786290299 7.39151872062938 10.8121352369484 2.38066913637782 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 590341.530809616 217971.815418624 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA -0.660024329869851
"4019" "RUS" 835 "LIT" 710 2004 2921 461 144067054 1 2 4 1745434.22965116 1937.6267192124 7.56921916255325 12.1154294558641 2.49447980191624 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 638671.548309846 257262.779773418 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA -0.666891530148584
"4020" "RUS" 390 "LIT" 366 2005 4005 568 143518523 1 2 4 1949518.53197674 2345.70737594535 7.76034228824746 13.583741605094 2.6088736073838 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 648314.08308004 427081.790549876 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA -0.594893587080566
"4021" "RUS" 390 "LIT" 366 2006 4210 702 143049528 1 2 4 2215654.3120155 2216.95233474022 7.70388870949354 15.4887215847053 2.74011211937052 6 NA NA NA NA "UNC-14" NA NA "OECD" "OECD" 727801.234226766 434883.945841393 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA -0.644815619857828
"4022" "RUS" 390 "LIT" 366 2007 4057 849 142805088 1 2 4 2505141.23062016 1958.37262188428 7.57986911238179 17.5423807772182 2.86461971189594 4 57 32 32 NA "UNC-14" NA NA "OECD" "OECD" 746676.798378926 452514.230450401 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA NA -0.736697925621251
"4023" "RUS" 390 "LIT" 366 2008 4541 940 142742350 1 2 4 2767030.76550388 1980.82365701558 7.5912680255811 19.3847920081453 2.96448884153968 4 57 37 37 NA "UNC-14" NA NA "OECD" "OECD" 783356.267845629 581504.835589942 "EStat" 1666.2 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 80 86 NA NA -0.706722151730413
"4024" "RUS" 390 "LIT" 366 2009 2610 841 142785342 1 2 4 2485946.46317829 1388.20366854879 7.23576586556788 17.4103758015882 2.85706633893417 4 64 25 25 211 "UNC-14" NA NA "OECD" "OECD" 504813.576494428 478991.986736668 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA 5.36858941953337 -0.926980457327509
"4025" "RUS" 390 "LIT" 366 2010 2256 953 142849449 1 2 4 2802934.35077519 1144.87162323745 7.04304779025921 19.6215972157876 2.9766308583563 4 49 -2 -2 224 "UNC-14" NA NA "OECD" "OECD" 680051.948051948 449529.151699364 "EStat" 1666.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 80 86 NA 5.30081424674662 -0.908819995040342
